RecordID,IP Address,LoggedInFlag,ServerID,VisitPageFlag
104267,117.12.159.3,0,1,0
104268,0.12.99.5,1,1,0
104269,170.16.190.2,1,1,0
104270,149.12.30.9,1,2,0
104271,38.0.40.2,1,2,0
104272,55.4.203.7,1,1,0
104273,152.5.85.7,0,2,0
104274,213.7.224.8,0,2,0
104275,133.11.105.9,1,2,0
104276,150.11.23.8,0,1,0
104277,51.3.122.6,1,1,0
104278,208.8.157.4,0,1,1
104279,156.12.132.1,0,1,0
104280,107.5.207.1,0,1,0
104281,23.12.88.7,0,2,0
104282,12.11.78.3,0,2,0
104283,172.6.72.6,1,1,0
104284,202.4.13.7,1,2,0
104285,129.6.19.2,0,2,0
104286,138.14.150.4,1,2,0
104287,165.1.25.7,0,1,0
104288,76.9.76.8,0,2,0
104289,21.10.209.3,0,2,0
104290,6.3.195.5,1,2,0
104291,233.14.35.9,0,1,0
104292,226.13.127.3,0,2,0
104293,75.14.81.4,0,2,0
104294,37.1.176.7,1,2,0
104295,99.7.173.4,1,2,0
104296,85.1.103.9,0,2,0
104297,241.11.65.7,0,2,0
104298,1.12.150.3,0,1,0
104299,50.3.153.6,0,2,0
104300,208.5.209.5,0,1,0
104301,140.13.55.3,1,2,0
104302,217.6.101.6,0,2,0
104303,48.7.185.9,1,1,0
104304,90.7.235.7,1,2,0
104305,221.11.2.2,1,1,0
104306,16.15.88.7,0,2,1
104307,194.0.199.5,0,1,0
104308,242.10.86.3,0,1,1
104309,121.5.144.8,1,1,0
104310,40.4.138.5,0,2,0
104311,90.15.244.6,1,2,0
104312,89.9.138.4,1,2,0
104313,49.11.112.2,0,1,1
104314,165.3.49.7,1,2,0
104315,55.7.180.7,1,1,0
104316,120.8.228.1,1,2,0
104317,168.12.191.7,1,1,0
104318,83.8.107.9,0,1,0
104319,121.8.40.4,0,2,0
104320,178.6.21.7,0,2,0
104321,31.1.177.7,0,1,0
104322,66.8.147.6,0,2,0
104323,231.12.19.7,0,1,0
104324,197.16.144.1,0,2,0
104325,147.2.29.5,1,2,0
104326,129.12.107.7,0,2,0
104327,75.6.125.2,1,1,0
104328,48.11.8.8,1,2,0
104329,117.11.15.5,0,2,0
104330,207.6.95.3,1,2,0
104331,226.2.82.2,1,1,0
104332,175.13.117.8,0,2,0
104333,183.15.254.4,1,2,0
104334,5.10.251.1,1,1,0
104335,172.15.235.9,0,2,0
104336,119.3.159.7,0,1,0
104337,100.8.149.5,1,2,0
104338,165.1.120.2,1,2,0
104339,84.8.39.6,1,2,0
104340,76.6.169.1,0,2,0
104341,108.6.120.1,1,2,0
104342,238.0.230.8,1,2,0
104343,236.4.159.7,0,1,0
104344,43.4.99.9,1,2,0
104345,205.12.1.5,0,2,0
104346,105.0.131.9,1,2,0
104347,32.14.238.8,1,1,0
104348,127.10.108.8,0,1,0
104349,41.11.65.9,0,1,0
104350,21.11.90.3,0,1,0
104351,185.16.173.8,1,1,0
104352,203.9.69.2,1,1,0
104353,186.7.160.3,1,2,0
104354,142.12.45.2,0,2,0
104355,0.11.89.9,0,2,0
104356,195.3.8.8,1,2,0
104357,171.6.242.7,0,2,0
104358,170.0.129.4,0,2,0
104359,84.3.52.4,0,1,0
104360,205.2.25.1,0,2,0
104361,209.6.130.4,0,2,1
104362,193.15.91.5,0,1,0
104363,34.9.42.1,1,1,0
104364,208.16.198.4,1,2,0
104365,223.0.9.8,1,1,0
104366,158.2.158.9,1,2,0
104367,123.10.201.8,0,1,0
104368,183.11.201.7,0,1,1
104369,20.12.2.4,0,1,1
104370,184.4.126.8,1,2,0
104371,248.1.48.3,0,1,1
104372,65.14.213.4,1,2,0
104373,113.15.67.9,0,1,0
104374,32.2.253.8,1,1,0
104375,208.3.14.4,1,2,0
104376,161.9.47.9,0,1,0
104377,148.9.147.4,1,1,0
104378,117.16.125.8,1,2,0
104379,238.15.198.4,1,1,0
104380,68.6.72.3,1,2,0
104381,163.13.140.7,0,1,0
104382,233.6.211.1,0,1,0
104383,112.15.74.6,0,1,0
104384,47.0.48.6,0,2,0
104385,95.1.186.1,1,1,0
104386,243.6.195.6,1,1,0
104387,83.10.122.8,1,1,0
104388,125.16.219.4,0,2,0
104389,10.4.239.2,1,2,0
104390,111.4.114.7,0,2,0
104391,52.12.158.6,0,1,0
104392,2.3.128.3,0,1,0
104393,135.1.237.3,1,1,0
104394,86.16.165.6,0,2,0
104395,136.16.225.9,0,2,0
104396,127.4.229.5,1,1,0
104397,33.0.40.4,0,2,0
104398,21.7.65.8,0,1,1
104399,236.13.168.3,0,2,0
104400,254.9.151.9,0,1,0
104401,252.14.56.9,1,2,0
104402,176.4.36.6,0,2,0
104403,212.11.20.8,1,1,0
104404,16.4.192.4,0,1,1
104405,41.13.196.5,0,2,0
104406,135.8.207.5,1,2,0
104407,193.3.127.6,0,2,0
104408,105.14.173.2,1,1,0
104409,59.8.157.9,1,2,0
104410,211.14.137.4,1,1,0
104411,245.9.229.9,0,2,0
104412,67.0.0.4,1,1,0
104413,86.7.184.9,0,2,0
104414,21.14.40.1,1,2,0
104415,78.2.55.6,1,1,0
104416,73.16.223.7,1,1,0
104417,61.1.7.1,1,1,0
104418,189.16.63.6,1,2,0
104419,129.3.33.1,1,1,0
104420,250.16.54.8,0,1,0
104421,63.1.102.4,0,2,0
104422,170.7.162.9,0,2,0
104423,222.16.158.8,1,1,0
104424,175.2.224.5,1,2,0
104425,184.5.11.5,0,2,0
104426,179.11.119.2,0,1,0
104427,206.15.138.6,1,2,0
104428,217.4.249.8,1,2,0
104429,74.16.150.8,0,1,1
104430,4.8.230.5,1,2,0
104431,6.13.126.9,0,2,0
104432,208.1.141.5,1,2,0
104433,52.1.60.4,0,2,0
104434,239.15.155.2,0,2,0
104435,197.9.207.4,0,2,0
104436,19.1.247.7,0,2,0
104437,118.1.5.2,0,1,0
104438,13.7.89.8,1,2,0
104439,191.16.208.2,0,1,0
104440,63.13.253.5,1,1,0
104441,175.0.173.1,1,1,0
104442,7.9.203.1,0,2,0
104443,234.12.199.8,0,1,0
104444,180.0.78.1,1,1,0
104445,198.3.118.5,0,2,1
104446,200.6.80.5,1,2,0
104447,145.15.150.2,0,2,0
104448,105.6.142.3,0,1,1
104449,108.1.181.6,0,2,1
104450,62.7.170.6,1,2,0
104451,246.8.34.9,1,1,0
104452,72.11.44.7,0,1,0
104453,84.1.234.1,0,2,0
104454,166.10.116.2,0,1,0
104455,86.2.116.1,1,2,0
104456,105.14.149.1,1,2,0
104457,110.1.155.1,1,2,0
104458,240.1.200.2,0,2,0
104459,75.16.6.9,0,2,0
104460,82.3.84.6,0,1,0
104461,248.3.127.3,1,1,0
104462,50.5.218.8,0,1,0
104463,239.4.31.1,1,1,0
104464,40.4.192.1,1,2,0
104465,184.3.192.2,1,1,0
104466,231.3.160.9,1,2,0
104467,87.3.158.7,1,2,0
104468,122.14.83.1,0,1,0
104469,63.15.44.4,1,2,0
104470,57.1.130.2,0,1,0
104471,201.6.231.3,1,2,0
104472,35.16.189.9,1,2,0
104473,117.12.182.1,1,2,0
104474,5.1.114.8,0,2,1
104475,159.2.147.7,1,1,0
104476,80.1.120.4,0,1,0
104477,23.15.193.7,1,1,0
104478,23.4.55.8,0,2,0
104479,232.9.67.6,0,1,0
104480,222.5.57.4,0,1,0
104481,169.0.143.6,1,2,0
104482,237.15.92.7,1,2,0
104483,187.2.196.1,0,2,0
104484,247.15.254.3,0,2,0
104485,154.12.157.5,1,2,0
104486,93.11.63.7,1,2,0
104487,226.12.168.4,0,1,0
104488,24.2.173.2,1,2,0
104489,105.16.245.9,0,1,0
104490,253.4.193.2,0,2,0
104491,41.13.175.7,0,1,0
104492,33.0.148.3,1,2,0
104493,248.3.226.3,0,1,0
104494,78.9.56.7,1,1,0
104495,82.6.121.4,0,1,0
104496,162.12.102.9,1,2,0
104497,118.5.62.8,0,2,0
104498,2.2.127.8,1,1,0
104499,190.12.251.1,0,1,0
104500,189.8.251.6,1,1,0
104501,141.15.74.4,0,1,0
104502,114.1.146.3,1,1,0
104503,249.13.248.3,1,2,0
104504,193.0.253.8,0,1,0
104505,85.9.160.9,0,1,0
104506,162.15.161.8,1,2,0
104507,205.7.151.9,0,2,0
104508,249.9.159.6,1,2,0
104509,9.3.64.4,0,1,0
104510,16.12.150.1,0,1,0
104511,127.13.58.3,0,1,0
104512,51.1.108.9,1,2,0
104513,176.9.101.5,1,2,0
104514,8.12.85.8,0,2,1
104515,4.2.157.8,1,1,0
104516,74.0.27.3,1,1,0
104517,104.7.66.8,0,1,0
104518,230.6.154.9,1,2,0
104519,55.0.103.9,0,2,0
104520,83.2.205.7,1,2,0
104521,99.6.169.6,1,2,0
104522,228.15.98.8,1,1,0
104523,15.10.198.6,0,2,0
104524,95.1.206.4,0,2,0
104525,95.10.112.2,0,2,0
104526,254.15.138.5,1,2,0
104527,209.9.68.7,1,2,0
104528,60.11.177.3,1,2,0
104529,183.15.88.8,0,2,0
104530,216.4.41.4,1,1,0
104531,226.15.118.6,0,2,0
104532,134.5.27.6,0,2,0
104533,7.1.168.6,1,2,0
104534,133.2.6.2,1,2,0
104535,243.1.23.5,1,2,0
104536,179.12.43.7,0,2,0
104537,189.7.42.3,0,1,0
104538,168.1.182.2,0,1,0
104539,159.5.74.7,1,1,0
104540,149.12.54.2,1,2,0
104541,145.0.7.1,1,1,0
104542,81.12.202.4,1,2,0
104543,14.12.18.1,1,1,0
104544,215.12.223.9,1,1,0
104545,107.4.106.9,0,2,0
104546,190.8.70.4,0,1,0
104547,170.16.149.7,1,2,0
104548,82.16.130.6,1,1,0
104549,120.16.218.6,1,2,0
104550,127.7.191.1,1,1,0
104551,207.9.15.3,1,2,0
104552,141.9.198.9,0,1,0
104553,74.11.132.2,0,1,1
104554,140.0.220.5,1,2,0
104555,86.2.223.9,1,2,0
104556,70.14.88.3,1,1,0
104557,113.0.237.5,0,1,0
104558,23.16.174.7,1,2,0
104559,139.13.212.2,0,2,0
104560,8.10.113.8,1,1,0
104561,58.0.226.3,1,1,0
104562,153.10.90.6,0,1,1
104563,146.4.82.3,1,1,0
104564,175.0.81.8,0,1,0
104565,123.1.201.3,0,1,0
104566,116.2.149.1,0,1,0
104567,174.0.72.8,1,2,0
104568,165.3.252.4,0,2,0
104569,46.7.106.6,0,1,0
104570,54.7.252.3,1,2,0
104571,15.10.233.6,1,1,0
104572,123.2.150.6,1,1,0
104573,162.14.187.1,0,1,0
104574,68.2.192.5,0,2,0
104575,162.3.51.7,1,1,0
104576,194.10.31.3,0,1,0
104577,115.11.5.1,1,2,0
104578,152.0.200.2,1,2,0
104579,135.0.238.6,1,1,0
104580,164.4.21.9,1,2,0
104581,122.6.84.1,1,1,0
104582,109.7.231.7,0,2,0
104583,125.14.199.5,1,2,0
104584,92.5.208.1,1,1,0
104585,21.3.22.4,1,2,0
104586,54.7.24.5,1,1,0
104587,236.14.126.9,1,2,0
104588,255.7.122.4,0,1,0
104589,231.15.193.7,1,2,0
104590,38.2.56.2,0,2,1
104591,231.14.115.9,0,1,0
104592,184.4.168.2,0,1,0
104593,122.1.231.6,0,2,0
104594,38.16.209.6,0,1,0
104595,118.2.84.9,0,1,0
104596,24.5.222.1,0,1,0
104597,84.10.119.7,0,1,0
104598,88.11.186.6,1,2,0
104599,150.4.90.8,1,2,0
104600,200.10.212.8,0,2,0
104601,213.12.24.9,0,1,0
104602,130.8.185.4,1,2,0
104603,9.12.253.9,0,2,0
104604,181.9.194.6,1,2,0
104605,169.14.203.8,0,2,0
104606,50.0.5.4,1,1,0
104607,176.8.247.7,0,2,1
104608,135.6.27.4,0,1,0
104609,178.12.200.6,0,1,1
104610,226.13.30.6,1,2,0
104611,85.1.5.8,1,1,0
104612,110.7.66.8,0,1,0
104613,168.2.67.5,1,1,0
104614,87.15.33.4,1,2,0
104615,4.1.151.2,0,2,0
104616,252.7.54.7,0,2,0
104617,65.1.100.5,0,2,1
104618,211.16.207.7,1,2,0
104619,11.9.119.2,1,2,0
104620,198.4.164.5,0,2,0
104621,139.9.3.6,1,2,0
104622,151.15.92.5,0,2,0
104623,128.16.186.8,1,2,0
104624,101.16.174.2,1,1,0
104625,105.11.126.1,1,1,0
104626,186.0.168.6,0,2,0
104627,193.0.202.2,0,2,0
104628,61.4.252.4,0,2,0
104629,99.15.211.6,1,1,0
104630,187.1.193.1,0,2,0
104631,23.6.202.4,0,2,0
104632,8.3.232.3,1,1,0
104633,34.9.61.4,0,2,0
104634,65.12.32.5,1,1,0
104635,232.1.136.6,0,1,0
104636,168.8.202.4,0,2,0
104637,86.4.13.4,0,2,0
104638,228.7.178.8,0,1,0
104639,240.11.150.1,1,1,0
104640,113.11.45.7,1,2,0
104641,247.4.165.6,0,2,0
104642,73.4.39.3,1,1,0
104643,81.16.43.5,0,1,1
104644,242.14.135.2,0,1,0
104645,211.16.120.3,0,1,0
104646,114.12.56.6,1,2,0
104647,156.16.63.2,0,2,1
104648,234.15.253.3,0,1,0
104649,18.11.236.9,1,1,0
104650,224.15.20.2,1,2,0
104651,160.1.101.6,0,2,0
104652,70.16.213.4,0,2,0
104653,202.3.38.5,1,2,0
104654,92.3.86.6,0,1,0
104655,53.13.19.2,1,2,0
104656,185.6.87.2,1,1,0
104657,119.5.2.3,0,1,0
104658,244.14.42.2,1,1,0
104659,57.3.14.6,1,2,0
104660,10.16.74.2,0,1,0
104661,215.5.255.9,1,1,0
104662,251.15.173.6,0,1,1
104663,96.9.166.9,1,1,0
104664,154.13.40.6,0,1,0
104665,38.5.129.6,1,1,0
104666,141.12.68.7,0,1,0
104667,254.11.98.1,0,1,0
104668,38.16.188.2,0,2,0
104669,181.2.11.4,0,1,0
104670,68.4.110.2,1,2,0
104671,69.4.243.6,0,2,0
104672,189.5.152.3,0,2,0
104673,193.13.49.6,0,2,1
104674,78.13.19.4,1,1,0
104675,172.14.96.5,1,2,0
104676,201.8.128.6,1,1,0
104677,137.10.49.6,0,2,0
104678,91.14.196.7,0,2,0
104679,73.9.127.2,0,2,0
104680,230.2.211.6,1,2,0
104681,215.4.35.6,1,2,0
104682,124.10.61.8,0,1,0
104683,111.13.205.8,0,2,0
104684,254.16.194.8,1,2,0
104685,26.5.40.1,1,2,0
104686,135.14.85.2,0,1,0
104687,232.16.112.9,1,1,0
104688,173.14.200.9,1,2,0
104689,40.9.84.9,1,2,0
104690,3.1.57.7,0,2,0
104691,198.9.102.4,0,1,1
104692,153.8.154.7,1,2,0
104693,78.2.132.4,0,2,0
104694,34.12.74.2,1,1,0
104695,246.9.196.6,0,1,0
104696,192.11.184.9,1,1,0
104697,58.9.187.1,0,1,0
104698,185.5.162.2,1,2,0
104699,4.15.101.4,1,1,0
104700,147.0.177.1,1,2,0
104701,112.2.89.7,0,2,0
104702,12.16.69.4,0,1,0
104703,69.7.135.7,0,2,0
104704,126.9.76.9,1,2,0
104705,177.2.7.1,0,2,0
104706,225.10.166.8,1,2,0
104707,32.3.127.2,1,2,0
104708,21.0.148.6,1,2,0
104709,29.15.217.9,0,1,0
104710,115.3.153.2,1,2,0
104711,82.3.34.8,1,1,0
104712,186.3.160.3,0,1,0
104713,12.13.96.9,1,2,0
104714,15.1.151.7,1,1,0
104715,217.2.69.9,1,1,0
104716,208.11.157.3,1,1,0
104717,95.5.210.8,0,1,0
104718,12.4.70.8,1,2,0
104719,223.13.207.9,1,2,0
104720,179.16.221.7,0,1,0
104721,38.2.115.4,1,1,0
104722,250.7.32.8,0,2,0
104723,170.3.227.6,1,1,0
104724,3.2.181.2,1,1,0
104725,252.14.99.9,1,2,0
104726,123.0.33.5,0,1,0
104727,199.7.92.5,1,2,0
104728,30.5.36.7,1,1,0
104729,22.8.7.7,0,1,0
104730,12.10.186.6,0,2,0
104731,94.3.7.2,1,1,0
104732,197.0.167.4,1,1,0
104733,163.4.107.5,1,1,0
104734,146.6.250.9,0,2,0
104735,255.0.248.9,0,1,0
104736,239.10.183.4,0,2,0
104737,161.16.213.6,1,1,0
104738,158.13.94.3,0,2,0
104739,15.3.214.8,0,1,0
104740,177.8.175.2,0,1,0
104741,245.11.192.7,0,1,0
104742,160.6.164.9,1,2,0
104743,135.10.222.3,0,2,0
104744,224.11.33.5,0,2,1
104745,31.13.158.6,0,2,0
104746,14.12.234.5,1,2,0
104747,253.1.156.5,1,2,0
104748,195.8.99.2,1,2,0
104749,27.8.179.1,1,1,0
104750,76.11.69.8,0,1,1
104751,2.10.195.5,1,1,0
104752,196.0.113.3,1,2,0
104753,51.3.114.6,0,2,0
104754,8.5.99.2,1,2,0
104755,63.9.132.4,1,1,0
104756,140.5.135.9,0,2,0
104757,204.1.32.5,1,1,0
104758,18.9.104.9,1,1,0
104759,59.12.166.2,0,1,0
104760,17.13.57.3,1,1,0
104761,46.12.197.4,1,1,0
104762,152.7.248.2,1,2,0
104763,31.5.134.4,0,1,0
104764,182.0.88.9,1,2,0
104765,232.6.109.8,0,1,1
104766,243.10.218.8,1,2,0
104767,75.4.143.3,0,1,0
104768,126.5.39.2,1,2,0
104769,167.11.235.3,1,1,0
104770,49.2.121.5,1,1,0
104771,166.14.93.9,1,1,0
104772,208.11.75.3,0,1,0
104773,152.4.185.6,1,1,0
104774,96.4.174.4,1,1,0
104775,105.7.142.7,1,2,0
104776,49.2.191.6,1,1,0
104777,206.12.252.2,1,2,0
104778,229.15.119.4,0,1,0
104779,153.12.32.4,1,1,0
104780,225.16.128.2,1,1,0
104781,58.14.81.8,0,1,0
104782,123.4.39.1,0,2,0
104783,2.13.134.7,1,1,0
104784,232.0.152.4,0,1,0
104785,39.1.148.7,1,2,0
104786,164.15.170.5,0,1,0
104787,85.8.38.9,0,1,0
104788,86.5.22.6,0,2,0
104789,56.14.212.7,0,2,0
104790,9.7.127.3,1,2,0
104791,122.4.138.3,1,1,0
104792,146.9.239.7,0,1,1
104793,225.15.133.8,1,2,0
104794,28.14.43.4,0,2,0
104795,136.15.37.1,0,1,0
104796,16.7.187.9,0,1,0
104797,241.7.202.6,0,1,1
104798,38.7.222.8,0,1,0
104799,202.4.13.7,1,2,0
104800,234.10.81.7,1,1,0
104801,75.5.72.8,1,2,0
104802,164.5.0.2,0,2,0
104803,85.9.108.8,1,2,0
104804,120.1.173.1,0,2,0
104805,166.0.16.9,0,1,0
104806,184.9.78.5,0,1,0
104807,125.10.37.2,0,1,0
104808,184.11.5.2,1,1,0
104809,177.5.159.2,0,2,0
104810,222.5.237.8,0,1,0
104811,63.16.20.7,0,2,0
104812,148.8.217.3,1,1,0
104813,88.5.173.8,0,2,0
104814,63.7.150.8,0,1,0
104815,73.5.186.7,1,2,0
104816,31.6.75.4,1,2,0
104817,114.5.227.5,1,2,0
104818,117.11.96.5,0,2,0
104819,189.0.34.5,1,1,0
104820,131.2.1.7,0,2,0
104821,125.1.244.3,1,1,0
104822,63.8.209.2,0,2,0
104823,100.15.150.8,1,1,0
104824,150.8.80.1,0,1,0
104825,179.8.220.6,1,1,0
104826,48.11.100.9,1,2,0
104827,112.13.106.9,0,2,0
104828,194.12.39.7,1,2,0
104829,245.1.64.4,1,2,0
104830,75.10.181.8,0,2,0
104831,153.12.242.7,0,2,0
104832,200.6.104.8,0,2,0
104833,183.7.210.8,0,1,0
104834,178.4.151.2,1,1,0
104835,217.7.72.7,0,1,0
104836,141.15.213.9,0,1,0
104837,193.7.9.8,0,1,0
104838,169.8.171.8,0,2,0
104839,171.14.240.6,0,1,0
104840,147.12.134.8,0,2,0
104841,169.10.33.6,1,1,0
104842,107.14.84.9,1,2,0
104843,43.5.39.2,0,2,0
104844,33.7.0.7,1,2,0
104845,252.6.183.7,0,2,0
104846,63.13.240.2,0,2,1
104847,92.8.228.2,0,1,1
104848,15.0.139.2,1,1,0
104849,113.5.91.3,0,2,0
104850,77.10.82.2,0,1,0
104851,230.11.254.5,1,2,0
104852,105.12.189.6,0,1,1
104853,69.8.109.8,0,1,0
104854,26.9.107.4,1,2,0
104855,134.13.41.8,0,2,0
104856,194.7.137.7,0,2,0
104857,248.0.247.8,0,2,1
104858,188.3.163.3,0,1,0
104859,253.16.57.7,1,2,0
104860,72.9.13.6,1,1,0
104861,152.16.136.9,0,2,0
104862,134.10.24.2,1,2,0
104863,49.1.108.5,0,2,1
104864,212.11.229.3,1,1,0
104865,210.8.31.3,0,1,0
104866,210.16.53.8,1,2,0
104867,207.2.33.7,0,1,0
104868,173.3.197.8,1,1,0
104869,245.14.176.9,1,2,0
104870,58.11.165.3,1,1,0
104871,87.5.24.8,1,1,0
104872,238.3.212.7,0,1,0
104873,9.3.229.9,1,2,0
104874,47.5.218.7,1,2,0
104875,38.15.238.1,0,1,0
104876,10.0.182.3,1,2,0
104877,216.9.201.2,1,1,0
104878,58.16.253.1,0,2,0
104879,49.11.153.1,1,2,0
104880,188.3.157.1,0,1,0
104881,227.2.19.3,1,1,0
104882,115.8.112.4,0,1,0
104883,216.14.243.3,1,1,0
104884,246.3.129.8,1,2,0
104885,116.14.56.9,1,2,0
104886,42.15.32.3,0,2,0
104887,14.1.245.4,1,1,0
104888,250.11.84.4,0,2,0
104889,165.4.1.5,1,1,0
104890,17.5.116.3,1,1,0
104891,15.9.130.1,1,2,0
104892,3.13.122.6,1,2,0
104893,13.3.68.1,1,1,0
104894,170.12.153.5,1,1,0
104895,9.5.208.5,0,2,0
104896,142.9.99.8,1,1,0
104897,13.3.156.8,1,1,0
104898,255.6.149.3,1,2,0
104899,74.3.129.9,1,1,0
104900,189.0.194.6,1,1,0
104901,232.6.223.8,1,2,0
104902,10.9.116.9,0,2,0
104903,151.15.230.1,1,2,0
104904,242.4.24.7,0,2,0
104905,46.7.220.4,0,2,0
104906,54.13.159.3,1,2,0
104907,223.8.120.4,1,1,0
104908,219.4.35.1,1,2,0
104909,58.0.77.7,1,1,0
104910,172.13.208.2,1,1,0
104911,192.0.54.2,0,1,1
104912,115.14.129.6,0,2,0
104913,154.9.232.7,0,2,0
104914,75.2.214.9,0,1,0
104915,46.4.13.6,0,2,0
104916,14.13.91.5,1,2,0
104917,186.13.118.7,0,1,0
104918,87.1.116.4,0,2,0
104919,18.13.149.5,1,2,0
104920,29.11.157.4,1,2,0
104921,239.16.179.2,1,2,0
104922,231.13.57.1,0,1,0
104923,148.6.110.4,0,2,0
104924,15.9.5.3,0,1,0
104925,227.7.54.5,1,1,0
104926,46.15.82.7,1,1,0
104927,26.0.244.8,0,2,0
104928,105.3.62.3,0,2,0
104929,68.16.76.9,1,2,0
104930,55.12.22.9,1,1,0
104931,22.11.197.7,1,1,0
104932,42.0.148.3,0,1,0
104933,82.7.191.4,1,1,0
104934,75.4.83.3,1,2,0
104935,142.4.109.2,0,2,0
104936,131.0.169.6,1,1,0
104937,126.3.203.8,0,2,1
104938,251.11.172.8,1,2,0
104939,77.4.221.7,1,1,0
104940,171.3.162.4,0,2,0
104941,91.2.146.3,0,1,0
104942,248.4.218.2,0,1,1
104943,119.13.142.4,0,2,1
104944,219.0.18.2,0,1,1
104945,36.0.26.3,1,1,0
104946,133.0.130.7,1,1,0
104947,249.4.26.1,1,2,0
104948,221.4.228.1,0,1,0
104949,15.7.75.5,1,2,0
104950,76.15.68.3,0,2,0
104951,57.6.171.3,0,2,0
104952,82.6.231.4,0,2,0
104953,12.15.252.2,0,1,0
104954,104.6.17.3,1,2,0
104955,99.0.173.7,1,1,0
104956,251.6.3.3,0,2,0
104957,20.6.252.6,0,2,0
104958,60.3.212.9,0,2,0
104959,40.12.186.9,0,1,0
104960,239.14.106.4,1,2,0
104961,138.13.121.9,1,1,0
104962,33.4.180.1,1,2,0
104963,174.14.192.7,0,2,0
104964,181.7.166.2,0,2,1
104965,250.4.100.9,0,2,0
104966,127.2.158.1,0,1,0
104967,246.8.96.1,0,2,0
104968,104.10.110.4,1,1,0
104969,209.6.131.1,0,2,0
104970,199.11.92.9,1,1,0
104971,67.13.216.1,0,2,0
104972,17.12.179.5,1,2,0
104973,123.5.24.6,0,1,0
104974,186.7.22.6,0,1,0
104975,72.0.236.7,0,2,0
104976,125.1.244.3,1,1,0
104977,72.9.194.5,0,1,0
104978,161.13.24.4,0,2,0
104979,107.1.174.5,1,1,0
104980,201.14.248.4,0,1,0
104981,13.8.205.5,1,1,0
104982,176.14.117.1,0,2,0
104983,156.2.137.2,1,2,0
104984,142.8.175.3,1,1,0
104985,46.16.159.8,0,2,0
104986,102.5.120.1,0,1,1
104987,122.12.118.8,0,2,0
104988,186.14.241.2,0,2,0
104989,37.14.105.3,1,1,0
104990,232.16.36.7,1,2,0
104991,30.0.135.5,0,2,0
104992,133.5.111.3,0,1,0
104993,211.13.143.9,1,1,0
104994,104.12.94.1,1,1,0
104995,130.4.11.4,1,2,0
104996,40.6.5.1,0,1,1
104997,221.10.76.3,0,1,0
104998,111.8.199.4,0,1,0
104999,127.5.208.5,0,1,0
105000,44.0.104.1,0,1,0
105001,152.16.101.5,1,2,0
105002,111.11.74.8,0,2,0
105003,237.2.228.8,1,1,0
105004,247.11.189.5,0,2,0
105005,67.12.81.6,0,1,0
105006,40.16.13.5,0,2,0
105007,191.16.208.2,0,1,1
105008,245.11.61.4,1,2,0
105009,38.5.244.7,0,1,0
105010,45.15.66.1,1,2,0
105011,159.5.84.5,1,2,0
105012,205.14.162.8,0,1,0
105013,102.9.234.8,0,1,0
105014,6.7.100.1,1,1,0
105015,240.8.109.2,0,1,0
105016,248.7.240.4,0,2,0
105017,203.1.187.7,0,2,0
105018,52.12.179.1,0,1,0
105019,166.9.219.4,1,2,0
105020,221.8.222.9,1,2,0
105021,5.12.75.3,0,1,0
105022,101.13.198.4,1,2,0
105023,189.10.99.3,0,2,0
105024,27.1.244.7,1,2,0
105025,143.15.47.5,0,2,0
105026,120.13.10.8,0,1,0
105027,58.0.183.4,0,1,0
105028,100.3.168.5,1,1,0
105029,38.3.67.5,0,1,0
105030,190.9.85.4,0,2,0
105031,64.7.71.6,0,1,1
105032,148.13.241.1,1,1,0
105033,50.12.190.4,1,2,0
105034,113.8.60.1,1,2,0
105035,161.2.4.2,1,2,0
105036,245.3.110.7,0,1,1
105037,92.9.192.7,0,1,0
105038,208.14.101.5,1,1,0
105039,120.1.97.7,1,1,0
105040,114.4.148.7,1,1,0
105041,29.2.239.6,1,1,0
105042,233.9.115.6,1,2,0
105043,115.7.75.8,1,2,0
105044,174.16.33.3,1,2,0
105045,200.6.116.6,0,2,0
105046,138.16.3.2,1,1,0
105047,41.10.1.9,0,1,0
105048,93.8.168.6,0,2,1
105049,189.13.189.1,1,1,0
105050,255.3.54.3,0,2,0
105051,235.12.194.1,0,1,1
105052,219.6.85.7,0,2,0
105053,142.5.163.1,1,2,0
105054,32.4.148.5,0,1,1
105055,143.3.29.9,1,2,0
105056,107.11.115.4,0,2,0
105057,167.13.206.3,1,1,0
105058,91.4.243.6,1,2,0
105059,66.2.217.5,1,2,0
105060,40.0.98.7,0,2,0
105061,106.8.167.8,0,1,0
105062,93.7.160.5,0,2,0
105063,20.16.250.1,0,1,0
105064,136.5.137.8,0,1,1
105065,237.4.166.5,0,1,0
105066,96.5.255.6,1,1,0
105067,238.15.95.2,0,1,0
105068,29.10.101.2,0,1,0
105069,193.1.232.7,0,1,0
105070,229.4.252.4,1,2,0
105071,210.13.147.7,1,1,0
105072,77.3.72.6,0,2,0
105073,88.9.242.8,0,1,0
105074,121.11.101.5,0,1,0
105075,19.2.130.5,0,2,0
105076,198.0.180.6,1,1,0
105077,36.10.40.7,0,1,0
105078,141.9.174.8,0,1,0
105079,201.11.44.7,0,2,1
105080,19.0.51.5,1,2,0
105081,69.16.62.5,1,1,0
105082,152.8.150.4,0,2,0
105083,172.11.63.7,0,1,0
105084,64.5.176.8,1,2,0
105085,72.11.252.5,1,2,0
105086,212.4.142.5,1,2,0
105087,216.2.250.8,1,1,0
